basomrade;name;year;Befolkning Total
5211920;Gålö Sandemar;2012;322
5611160;Ösby Grind;2005;322
6154500;Ununge glesbygd;2015;322
6341430;Tveta glesbygd;2008;322
1220110;Östermalmshallen;2016;323
2249999;Spånga fg rest;2008;323
3534030;Sankt Olofs glebygd;2000;323
4311830;Skarpö;2012;323
6154500;Ununge glesbygd;2016;323
1010230;Centralposten;2007;324
1110250;Elverket;2004;324
1420310;Södersjukhuset;2002;324
2230560;Södra Vinsta;2007;324
2230560;Södra Vinsta;2013;324
3412100;Elfvik;2006;324
4050200;Mariedal-Näshagen;2006;324
4210530;Vallentuna glesbygd NO;2002;324
4311820;Rindö;2000;324
5211920;Gålö Sandemar;2007;324
5211920;Gålö Sandemar;2009;324
5211920;Gålö Sandemar;2011;324
5512020;Bollmora industriomr;2006;324
5611160;Ösby Grind;2003;324
6154100;Skebobruk;2015;324
6321710;Igelsta;2010;324
1010290;Oxtorget;2006;325
1220110;Östermalmshallen;2017;325
4050200;Mariedal-Näshagen;2002;325
5211920;Gålö Sandemar;2008;325
6220300;Grödby;2017;325
1220110;Östermalmshallen;2015;326
3312101;Slammertorp;2010;326
3347300;Järfälla kyrka;2003;326
3580300;Vidbo fd församling;2007;326
3580300;Vidbo fd församling;2017;326
1110250;Elverket;2003;327
1220110;Östermalmshallen;2001;327
2230610;Vällingby Centrum;2000;327
2230610;Vällingby Centrum;2005;327
3312101;Slammertorp;2009;327
3312101;Slammertorp;2013;327
4050200;Mariedal-Näshagen;2003;327
4050200;Mariedal-Näshagen;2007;327
5399999;Huddinge kn rest;2012;327
5611160;Ösby Grind;2007;327
1010290;Oxtorget;2014;328
1010290;Oxtorget;2016;328
3412100;Elfvik;2004;328
3412100;Elfvik;2005;328
5611160;Ösby Grind;2008;328
6220300;Grödby;2010;328
1010290;Oxtorget;2011;329
1140210;Norra Station;2006;329
2230560;Södra Vinsta;2016;329
2230610;Vällingby Centrum;2001;329
3412100;Elfvik;2003;329
3580300;Vidbo fd församling;2008;329
4050200;Mariedal-Näshagen;2004;329
5512020;Bollmora industriomr;2012;329
5611160;Ösby Grind;2002;329
5650000;Möja församling;2006;329
6161000;Singö församling;2017;329
1010290;Oxtorget;2007;330
1440322;Hammarbyvägen V;2005;330
2110370;Örnsberg Syd-Väst;2000;330
2240660;Spånga Industriomr;2003;330
3710141;Frösunda;2001;330
4270502;Älgeby/Garns-Ekskogen;2014;330
4280000;Angarns församling;2000;330
5611160;Ösby Grind;2000;330
6161000;Singö församling;2015;330
6220300;Grödby;2016;330
1010290;Oxtorget;2015;331
1120220;Saltmätargatan;2004;331
1120220;Saltmätargatan;2006;331
1140210;Norra Station;2000;331
1140210;Norra Station;2001;331
2230460;Råcksta Gård;2011;331
3312101;Slammertorp;2005;331
3534031;Sankt Olofs glesbygd;2012;331
3580300;Vidbo fd församling;2003;331
4311830;Skarpö;2008;331
5211920;Gålö Sandemar;2010;331
6220300;Grödby;2007;331
1120220;Saltmätargatan;2003;332
3312101;Slammertorp;2008;332
3799999;Solna kn rest;2009;332
1110250;Elverket;2005;333
1110250;Elverket;2006;333
1120220;Saltmätargatan;2005;333
6161000;Singö församling;2016;333
6220300;Grödby;2015;333
3580300;Vidbo fd församling;2006;334
5199999;Botkyrka kn rest;2016;334
5611160;Ösby Grind;2001;334
6152100;Västra Hallstavik;2005;334
6220510;Lisö;2001;334
1010290;Oxtorget;2012;335
5512020;Bollmora industriomr;2013;335
1110210;Wenner Gren Center;2015;336
1110210;Wenner Gren Center;2016;336
2230610;Vällingby Centrum;2003;336
2240650;Logvägen (Erland);2001;336
3312101;Slammertorp;2007;336
5211710;Norrby;2003;336
6161000;Singö församling;2013;336
6161000;Singö församling;2014;336
6220300;Grödby;2009;336
1110210;Wenner Gren Center;2003;337
1120220;Saltmätargatan;2007;337
3312101;Slammertorp;2006;337
3413810;Bergsätra;2003;337
3580300;Vidbo fd församling;2000;337
3710430;Karolinska Institutet;2001;337
4133910;Fresta norra glesbygd;2000;337
4210530;Vallentuna glesbygd NO;2003;337
6161000;Singö församling;2012;337
6220300;Grödby;2011;337
6341430;Tveta glesbygd;2009;337
1120220;Saltmätargatan;2002;338
3580300;Vidbo fd församling;2001;338
5211920;Gålö Sandemar;2017;338
6123220;Södra Estuna;2013;338
6321710;Igelsta;2008;338
6321710;Igelsta;2009;338
6330391;Västra Geneta;2006;338
4050200;Mariedal-Näshagen;2005;339
5650000;Möja församling;2000;339
6161000;Singö församling;2011;339
6220300;Grödby;2002;339
6220300;Grödby;2003;339
6220300;Grödby;2006;339
6220300;Grödby;2013;339
1110210;Wenner Gren Center;2004;340
1110250;Elverket;2017;340
4020000;Låssa församling;2000;340
4050200;Mariedal-Näshagen;2008;340
4050500;Håbo-Tibble glesbygd;2016;340
4210530;Vallentuna glesbygd NO;2005;340
4311830;Skarpö;2009;340
6220300;Grödby;2008;340
6220300;Grödby;2014;340
1110210;Wenner Gren Center;2010;341
1110210;Wenner Gren Center;2017;341
1120220;Saltmätargatan;2001;341
2230560;Södra Vinsta;2017;341
3510140;Ekillatorp;2008;341
6121000;Malsta församling;2008;341
6220510;Lisö;2000;341
1120220;Saltmätargatan;2016;342
1140210;Norra Station;2002;342
2230610;Vällingby Centrum;2008;342
2240650;Logvägen (Erland);2000;342
3610810;Falkberget;2012;342
3610810;Falkberget;2016;342
4210530;Vallentuna glesbygd NO;2004;342
4280000;Angarns församling;2001;342
4280000;Angarns församling;2003;342
5211920;Gålö Sandemar;2015;342
5650000;Möja församling;2003;342
1010290;Oxtorget;2013;343
1110250;Elverket;2008;343
3610810;Falkberget;2008;343
3610810;Falkberget;2010;343
3610810;Falkberget;2011;343
4010150;Kockbacka;2011;343
4122320;Väsby industriomr;2016;343
4311830;Skarpö;2011;343
6154500;Ununge glesbygd;2012;343
6161000;Singö församling;2010;343
1010290;Oxtorget;2010;344
1120220;Saltmätargatan;2000;344
1140210;Norra Station;2003;344
3580300;Vidbo fd församling;2004;344
3610810;Falkberget;2009;344
3610810;Falkberget;2017;344
4010503;Södra Bro;2011;344
5110290;Sturehov;2001;344
5199999;Botkyrka kn rest;2009;344
6220300;Grödby;2012;344
2240650;Logvägen (Erland);2003;345
3580300;Vidbo fd församling;2005;345
5650000;Möja församling;2005;345
6220300;Grödby;2001;345
1010230;Centralposten;2008;346
1010290;Oxtorget;2009;346
3412100;Elfvik;2007;346
3580300;Vidbo fd församling;2002;346
3610810;Falkberget;2015;346
3720720;Filmstaden;2005;346
4010503;Södra Bro;2014;346
4210530;Vallentuna glesbygd NO;2006;346
4311730;Tynningö;2001;346
5110290;Sturehov;2000;346
6152100;Västra Hallstavik;2000;346
6154500;Ununge glesbygd;2011;346
6161000;Singö församling;2009;346
6220300;Grödby;2000;346
6321770;Glasberga;2012;346
1110210;Wenner Gren Center;2006;347
1110210;Wenner Gren Center;2011;347
1110250;Elverket;2007;347
1110250;Elverket;2014;347
1140210;Norra Station;2007;347
2230610;Vällingby Centrum;2007;347
4050500;Håbo-Tibble glesbygd;2017;347
5211710;Norrby;2004;347
5650000;Möja församling;2002;347
6154500;Ununge glesbygd;2010;347
6220300;Grödby;2004;347
4311730;Tynningö;2000;348
4311820;Rindö;2002;348
5650000;Möja församling;2001;348
5650000;Möja församling;2004;348
6132120;Östhamra;2015;348
6154500;Ununge glesbygd;2009;348
1110250;Elverket;2002;349
1120220;Saltmätargatan;2015;349
1140210;Norra Station;2005;349
4050200;Mariedal-Näshagen;2009;349
4311830;Skarpö;2010;349
5211710;Norrby;2009;349
5211710;Norrby;2013;349
5512020;Bollmora industriomr;2014;349
6220300;Grödby;2005;349
1110250;Elverket;2015;350
1120220;Saltmätargatan;2008;350
3412100;Elfvik;2009;350
6132502;Spillersboda;2011;350
6321710;Igelsta;2007;350
1110210;Wenner Gren Center;2001;351
1140212;Norra Station 2;2010;351
2230560;Södra Vinsta;2008;351
2230560;Södra Vinsta;2010;351
3610810;Falkberget;2013;351
4010503;Södra Bro;2015;351
4280000;Angarns församling;2002;351
5211710;Norrby;2005;351
5211920;Gålö Sandemar;2016;351
1110210;Wenner Gren Center;2014;352
1140210;Norra Station;2004;352
2249999;Spånga fg rest;2006;352
3412100;Elfvik;2010;352
3610810;Falkberget;2014;352
3720930;Solna Centrum;2000;352
4010210;Jursta;2017;352
4311820;Rindö;2004;352
6132502;Spillersboda;2012;352
6152100;Västra Hallstavik;2001;352
6330391;Västra Geneta;2007;352
4122320;Väsby industriomr;2017;353
5211710;Norrby;2006;353
6132502;Spillersboda;2008;353
6330391;Västra Geneta;2008;353
1110250;Elverket;2001;354
2240650;Logvägen (Erland);2002;354
3510120;Märsta kyrka;2002;354
4020000;Låssa församling;2001;354
4280000;Angarns församling;2004;354
5211710;Norrby;2010;354
6132502;Spillersboda;2010;354
1110250;Elverket;2009;355
1110250;Elverket;2016;355
4010502;Östra Bro;2011;355
6132502;Spillersboda;2013;355
6220510;Lisö;2002;355
3412100;Elfvik;2011;356
3799999;Solna kn rest;2008;356
4010503;Södra Bro;2012;356
5399999;Huddinge kn rest;2014;356
1140210;Norra Station;2008;357
3799999;Solna kn rest;2006;357
1110210;Wenner Gren Center;2002;358
1110250;Elverket;2013;358
2230610;Vällingby Centrum;2006;358
3412100;Elfvik;2012;358
5120970;Loviseberg;2016;358
5199999;Botkyrka kn rest;2007;358
6132502;Spillersboda;2014;358
6330391;Västra Geneta;2009;358
1110250;Elverket;2000;359
1110250;Elverket;2010;359
1120120;Tandläkarhögskolan;2001;359
2210860;Åkeshovsbadet;2011;359
4311820;Rindö;2003;359
6220510;Lisö;2013;359
1010230;Centralposten;2010;360
1140212;Norra Station 2;2011;360
1140212;Norra Station 2;2013;360
3412100;Elfvik;2008;360
3412100;Elfvik;2013;360
3413840;Aga;2014;360
3710191;Nya Ulriksdal;2012;360
4311820;Rindö;2005;360
6154500;Ununge glesbygd;2008;360
1110210;Wenner Gren Center;2013;361
2230560;Södra Vinsta;2009;361
4010503;Södra Bro;2013;361
4010503;Södra Bro;2016;361
4050200;Mariedal-Näshagen;2012;361
4133910;Fresta norra glesbygd;2001;361
5211710;Norrby;2007;361
6330391;Västra Geneta;2011;361
1010230;Centralposten;2009;362
1110250;Elverket;2011;362
2230560;Södra Vinsta;2011;362
2230560;Södra Vinsta;2014;362
3510120;Märsta kyrka;2004;362
6161000;Singö församling;2008;362
6341430;Tveta glesbygd;2011;362
1010290;Oxtorget;2017;363
1120220;Saltmätargatan;2009;363
1440321;Hammarbyvägen Ö;2002;363
3412100;Elfvik;2015;363
3720930;Solna Centrum;2001;363
5211710;Norrby;2008;363
5399999;Huddinge kn rest;2013;363
6152100;Västra Hallstavik;2006;363
6154500;Ununge glesbygd;2001;363
6330391;Västra Geneta;2010;363
1010230;Centralposten;2011;364
1230210;Djurgårdsstaden;2000;364
2130210;Högdalens Centrum;2007;364
4311730;Tynningö;2016;364
5211710;Norrby;2014;364
1110250;Elverket;2012;365
1120120;Tandläkarhögskolan;2000;365
1140212;Norra Station 2;2012;365
2210860;Åkeshovsbadet;2008;365
2240650;Logvägen (Erland);2004;365
3413120;Lidingö centrum;2008;365
4280000;Angarns församling;2005;365
4311730;Tynningö;2017;365
5110290;Sturehov;2003;365
6152100;Västra Hallstavik;2009;365
6154500;Ununge glesbygd;2006;365
6341430;Tveta glesbygd;2010;365
1110210;Wenner Gren Center;2012;366
3412100;Elfvik;2014;366
3910120;Örnstigen;2010;366
4010502;Östra Bro;2012;366
6151200;Herräng;2015;366
6154500;Ununge glesbygd;2007;366
6220510;Lisö;2004;366
6220510;Lisö;2005;366
6320612;Sjukhuset;2003;366
1120220;Saltmätargatan;2017;367
1140210;Norra Station;2009;367
2110681;Nyboda Ö;2000;367
3510120;Märsta kyrka;2003;367
4451234;Södra RunöTäljö;2012;367
5211710;Norrby;2011;367
6154500;Ununge glesbygd;2005;367
6220510;Lisö;2012;367
1120120;Tandläkarhögskolan;2011;368
3910463;Östra landsbygden 1;2017;368
6121000;Malsta församling;2009;368
6132502;Spillersboda;2015;368
6152100;Västra Hallstavik;2003;368
6152100;Västra Hallstavik;2004;368
6330391;Västra Geneta;2012;368
2110670;Årstaäng;2009;369
3910120;Örnstigen;2011;369
4311730;Tynningö;2002;369
4451234;Södra RunöTäljö;2011;369
5199999;Botkyrka kn rest;2008;369
6132502;Spillersboda;2006;369
6220510;Lisö;2003;369
1120220;Saltmätargatan;2012;370
2210860;Åkeshovsbadet;2013;370
3413300;Stockby;2004;370
3413300;Stockby;2005;370
3580210;Östra Lunda;2006;370
4050200;Mariedal-Näshagen;2011;370
4270502;Älgeby/Garns-Ekskogen;2015;370
5110290;Sturehov;2002;370
5211710;Norrby;2012;370
6123220;Södra Estuna;2014;370
6132502;Spillersboda;2016;370
6154500;Ununge glesbygd;2003;370
1110210;Wenner Gren Center;2008;371
1140212;Norra Station 2;2014;371
1230220;Södra Djurgården;2010;371
3413300;Stockby;2009;371
4010503;Södra Bro;2017;371
4133110;Sanda;2009;371
6320612;Sjukhuset;2002;371
1120220;Saltmätargatan;2010;372
2210860;Åkeshovsbadet;2012;372
4050200;Mariedal-Näshagen;2013;372
6132502;Spillersboda;2007;372
6154500;Ununge glesbygd;2002;372
6320612;Sjukhuset;2005;372
1120120;Tandläkarhögskolan;2002;373
1120220;Saltmätargatan;2011;373
2230560;Södra Vinsta;2015;373
3413120;Lidingö centrum;2005;373
3413300;Stockby;2003;373
4020000;Låssa församling;2002;373
4311443;Kullön;2004;373
4311900;Oskar Fredriksborg;2017;373
4450250;Singö;2000;373
5411030;Kvarnholmen;2013;373
6154500;Ununge glesbygd;2004;373
6161000;Singö församling;2006;373
1140212;Norra Station 2;2016;374
3413120;Lidingö centrum;2009;374
4070170;Kungsängens glesbygd;2000;374
4280000;Angarns församling;2006;374
4451234;Södra RunöTäljö;2010;374
1120220;Saltmätargatan;2013;375
4070170;Kungsängens glesbygd;2001;375
4270502;Älgeby/Garns-Ekskogen;2016;375
4311820;Rindö;2007;375
6154500;Ununge glesbygd;2000;375
6161000;Singö församling;2003;375
6320612;Sjukhuset;2008;375
2240650;Logvägen (Erland);2006;376
3413300;Stockby;2010;376
4050200;Mariedal-Näshagen;2010;376
6152100;Västra Hallstavik;2008;376
6220510;Lisö;2011;376
6320612;Sjukhuset;2000;376
6320612;Sjukhuset;2001;376
6330391;Västra Geneta;2013;376
1230220;Södra Djurgården;2009;377
2210860;Åkeshovsbadet;2010;377
2240650;Logvägen (Erland);2007;377
3412100;Elfvik;2016;377
3412100;Elfvik;2017;377
3799999;Solna kn rest;2007;377
3910480;Norra landsbygden;2008;377
4070170;Kungsängens glesbygd;2002;377
6132502;Spillersboda;2009;377
6151200;Herräng;2016;377
6161000;Singö församling;2005;377
1120220;Saltmätargatan;2014;378
2240650;Logvägen (Erland);2009;378
3413120;Lidingö centrum;2006;378
3413120;Lidingö centrum;2007;378
3551150;Steninge gård;2010;378
5211710;Norrby;2015;378
6161000;Singö församling;2000;378
6161000;Singö församling;2002;378
6220510;Lisö;2007;378
6341430;Tveta glesbygd;2012;378
3413300;Stockby;2006;379
3580210;Östra Lunda;2000;379
3580210;Östra Lunda;2001;379
4450140;Kullen;2000;379
5211710;Norrby;2016;379
6132502;Spillersboda;2017;379
6152100;Västra Hallstavik;2007;379
6161000;Singö församling;2004;379
2120862;Ö:a Älvsjö Mässan;2017;380
3413300;Stockby;2008;380
3413300;Stockby;2011;380
4311730;Tynningö;2015;380
4311820;Rindö;2006;380
4450170;Neptunus;2013;380
5211710;Norrby;2017;380
6132502;Spillersboda;2004;380
6161000;Singö församling;2007;380
6220510;Lisö;2010;380
6220510;Lisö;2014;380
1230220;Södra Djurgården;2008;381
2240650;Logvägen (Erland);2008;381
3210100;Drottningholm;2011;381
3580210;Östra Lunda;2002;381
4450140;Kullen;2002;381
4450140;Kullen;2011;381
6152100;Västra Hallstavik;2002;381
1010120;Skeppsbron;2000;382
1210350;Stora Skuggan;2016;382
2240650;Logvägen (Erland);2005;382
3210100;Drottningholm;2008;382
4450140;Kullen;2003;382
5140690;Tullinge glesbygd;2008;382
5140691;Tullinge glesbygd;2011;382
6132502;Spillersboda;2005;382
1120120;Tandläkarhögskolan;2003;383
1210350;Stora Skuggan;2014;383
2210860;Åkeshovsbadet;2009;383
2210860;Åkeshovsbadet;2014;383
2210860;Åkeshovsbadet;2015;383
3580210;Östra Lunda;2007;383
4010500;Bro glesbygd;2000;383
4270502;Älgeby/Garns-Ekskogen;2017;383
4450140;Kullen;2017;383
4450170;Neptunus;2006;383
4450170;Neptunus;2010;383
6151200;Herräng;2014;383
1230210;Djurgårdsstaden;2001;384
1230220;Södra Djurgården;2006;384
1230220;Södra Djurgården;2011;384
3413300;Stockby;2007;384
3710430;Karolinska institutet;2016;384
3720930;Solna Centrum;2002;384
4111120;Södra Runby;2007;384
4451234;Södra RunöTäljö;2013;384
6121000;Malsta församling;2010;384
6330391;Västra Geneta;2014;384
6341430;Tveta glesbygd;2014;384
1120120;Tandläkarhögskolan;2009;385
4210530;Vallentuna glesbygd NO;2007;385
4311820;Rindö;2012;385
4450250;Singö;2001;385
6152100;Västra Hallstavik;2011;385
6330391;Västra Geneta;2017;385
1010230;Centralposten;2012;386
1140212;Norra Station 2;2015;386
1140212;Norra Station 2;2017;386
1430160;Åsötorget;2000;386
2160760;Östra Larsboda;2016;386
2249999;Spånga fg rest;2007;386
3210100;Drottningholm;2016;386
3413300;Stockby;2012;386
3510120;Märsta kyrka;2005;386
3580210;Östra Lunda;2008;386
4050200;Mariedal-Näshagen;2014;386
4210530;Vallentuna glesbygd NO;2008;386
4450140;Kullen;2016;386
4450170;Neptunus;2012;386
6151200;Herräng;2012;386
6320612;Sjukhuset;2006;386
1120120;Tandläkarhögskolan;2007;387
3510270;Östra Arenberga;2000;387
3910120;Örnstigen;2012;387
4010150;Kockbacka;2012;387
4450170;Neptunus;2011;387
2110681;Nyboda Ö;2002;388
3413120;Lidingö centrum;2010;388
3413300;Stockby;2013;388
3413300;Stockby;2014;388
4020000;Låssa församling;2004;388
4050200;Mariedal-Näshagen;2015;388
4050200;Mariedal-Näshagen;2016;388
4070170;Kungsängens glesbygd;2008;388
6121000;Malsta församling;2011;388
6151200;Herräng;2017;388
6220510;Lisö;2006;388
6220510;Lisö;2008;388
6320612;Sjukhuset;2004;388
1010120;Skeppsbron;2003;389
1010230;Centralposten;2014;389
2240640;Solhems Villastad Nord;2013;389
3210100;Drottningholm;2007;389
3413120;Lidingö centrum;2000;389
3413120;Lidingö centrum;2001;389
3580210;Östra Lunda;2004;389
4450170;Neptunus;2005;389
5340740;Polishuset;2017;389
6330391;Västra Geneta;2016;389
6341430;Tveta glesbygd;2015;389
1120120;Tandläkarhögskolan;2010;390
2240640;Solhems Villastad Nord;2004;390
2240640;Solhems Villastad Nord;2005;390
3210100;Drottningholm;2015;390
3413300;Stockby;2002;390
3510270;Östra Arenberga;2001;390
3580210;Östra Lunda;2005;390
4311820;Rindö;2010;390
4450140;Kullen;2001;390
4451234;Södra RunöTäljö;2015;390
6161000;Singö församling;2001;390
6220510;Lisö;2015;390
6320612;Sjukhuset;2007;390
6341430;Tveta glesbygd;2013;390
1010230;Centralposten;2013;391
1230220;Södra Djurgården;2013;391
3347202;Barkarby Handelsplats Syd;2017;391
3710430;Karolinska institutet;2017;391
4010500;Bro glesbygd;2003;391
4311730;Tynningö;2014;391
4311820;Rindö;2014;391
4450170;Neptunus;2017;391
6330391;Västra Geneta;2015;391
1010120;Skeppsbron;2001;392
1210350;Stora Skuggan;2015;392
1230220;Södra Djurgården;2012;392
2240650;Logvägen (Erland);2010;392
3534030;Sankt Olofs glebygd;2001;392
3910120;Örnstigen;2015;392
4070170;Kungsängens glesbygd;2003;392
4311730;Tynningö;2003;392
6220510;Lisö;2016;392
1120120;Tandläkarhögskolan;2005;393
2240640;Solhems Villastad Nord;2003;393
3210100;Drottningholm;2012;393
3413120;Lidingö centrum;2014;393
3580210;Östra Lunda;2003;393
4070170;Kungsängens glesbygd;2007;393
4111120;Södra Runby;2017;393
4280000;Angarns församling;2007;393
1230220;Södra Djurgården;2007;394
3210100;Drottningholm;2013;394
3413120;Lidingö centrum;2004;394
4450140;Kullen;2012;394
6220510;Lisö;2009;394
1210350;Stora Skuggan;2017;395
1230210;Djurgårdsstaden;2007;395
1230220;Södra Djurgården;2014;395
2240640;Solhems Villastad Nord;2012;395
